2018-06-29,1.9092325,1.5910270833333333,1.4686403846153846,1.4208241860465116,1.3637375,1.3167120689655174,,1.2728216666666667,,,1.2317629032258064,,1.2122111111111111,,1.1932703125000002,,,1.1749123076923078,,1.1659435114503818,1.1615102661596959,1.157110606060606,1.1527441509433962,1.1484105263157895,1.14410936329588,1.1398402985074627,1.1356029739776952,1.131397037037037,1.1272221402214022,1.1230779411764706,1.1189641025641026,1.114880291970803,1.110826181818182,1.1068014492753624,1.1028057761732852,1.0988388489208634,1.094900358422939,1.0909900000000001,1.0871074733096087,1.0832524822695035,1.0794247349823323,1.075623943661972,1.0718498245614037,1.0681020979020979,1.0643804878048782,1.0606847222222222,1.0570145328719724,1.0533696551724139,1.049749828178694,1.046154794520548,1.042584300341297,1.0390380952380953,1.0355159322033898,1.0320175675675676,1.028542760942761,1.0250912751677852,1.0216628762541806,1.0182573333333333,1.0148744186046512,1.0115139072847683,1.0081755775577559,1.0048592105263159,,,,0.991809090909091,,,,0.9790935897435897,,,,0.9667,0.95461625,,0.9313329268292684,0.9091583333333334,,0.8678329545454546,0.8301010869565217,0.7955135416666667,
2018-07-02,1.8869625,1.57246875,1.4515096153846154,1.4042511627906977,1.3478303571428571,1.3013534482758622,,1.257975,,,1.2173951612903227,,1.1980714285714287,,1.1793515625,,,1.1612076923076924,,1.1523435114503817,1.1479619771863119,1.1436136363636364,1.1392981132075473,1.135015037593985,1.1307640449438203,1.126544776119403,1.12235687732342,1.1182,1.1140738007380073,1.1099779411764708,1.105912087912088,1.1018759124087592,1.097869090909091,1.0938913043478262,1.089942238267148,1.086021582733813,1.0821290322580646,1.0782642857142857,1.0744270462633452,1.0706170212765957,1.0668339222614842,1.0630774647887324,1.0593473684210526,1.0556433566433567,1.051965156794425,1.0483125,1.0446851211072665,1.0410827586206897,1.0375051546391754,1.0339520547945207,1.0304232081911264,1.0269183673469389,1.0234372881355933,1.0199797297297297,1.0165454545454546,1.0131342281879194,1.0097458193979933,1.00638,1.0030365448504983,0.9997152317880795,0.9964158415841584,0.9931381578947369,,,,0.9802402597402597,,,,0.967673076923077,,,,0.9554240506329115,0.94348125,,0.920469512195122,0.8985535714285715,,0.8577102272727273,0.8204184782608696,0.786234375,
2018-07-03,1.8983225,1.5819354166666666,1.460248076923077,1.4127051162790698,1.355944642857143,1.3091879310344827,,1.2655483333333333,,,1.224724193548387,,1.205284126984127,,1.1864515625,,,1.1681984615384615,,1.1592809160305344,1.1548730038022814,1.150498484848485,1.1461569811320755,1.1418481203007518,1.1375715355805243,1.1333268656716418,1.1291137546468402,1.1249318518518518,1.1207808118081182,1.1166602941176471,1.1125699633699633,1.108509489051095,1.1044785454545454,1.100476811594203,1.0965039711191336,1.0925597122302158,1.0886437275985663,1.0847557142857143,1.0808953736654805,1.0770624113475178,1.0732565371024736,1.0694774647887324,1.0657249122807018,1.0619986013986014,1.0582982578397213,1.0546236111111111,1.0509743944636678,1.0473503448275863,1.043751202749141,1.040176712328767,1.0366266211604096,1.0331006802721088,1.0295986440677967,1.0261202702702703,1.02266531986532,1.01923355704698,1.0158247491638797,1.0124386666666667,1.0090750830564783,1.005733774834437,1.0024145214521452,0.9991171052631579,,,,0.9861415584415585,,,,0.9734987179487179,,,,0.9611759493670886,0.94916125,,0.9260109756097561,0.9039630952380953,,0.8628738636363636,0.8253576086956522,0.7909677083333333,
2018-07-04,1.8932725000000001,1.5777270833333334,1.4563634615384615,1.408946976744186,1.3523375,1.3057051724137931,,1.2621816666666668,,,1.2214661290322582,,1.2020777777777778,,1.1832953125,,,1.1650907692307693,,1.1561969465648856,1.1518007604562739,1.1474378787878787,1.143107924528302,1.1388105263157895,1.13454531835206,1.1303119402985076,1.1261100371747212,1.1219392592592592,1.11779926199262,1.113689705882353,1.1096102564102563,1.1055605839416058,1.1015403636363637,1.0975492753623188,1.0935870036101083,1.089653237410072,1.0857476702508961,1.08187,1.0780199288256227,1.0741971631205673,1.070401413427562,1.0666323943661973,1.0628898245614036,1.0591734265734265,1.0554829268292683,1.0518180555555556,1.0481785467128029,1.0445641379310344,1.0409745704467355,1.037409589041096,1.0338689419795222,1.030352380952381,1.0268596610169491,1.0233905405405406,1.0199447811447813,1.0165221476510067,1.0131224080267558,1.0097453333333333,1.0063906976744186,1.0030582781456954,0.9997478547854786,0.9964592105263158,,,,0.9835181818181818,,,,0.9709089743589744,,,,0.9586189873417722,0.9466362500000001,,0.9235475609756097,0.9015583333333334,,0.8605784090909091,0.8231619565217392,0.7888635416666667,
2018-07-05,1.900805,1.5840041666666667,1.4621576923076924,1.4145525581395348,1.3577178571428572,1.3109,,1.2672033333333335,,,1.226325806451613,,1.2068603174603174,,1.188003125,,,1.1697261538461539,,1.1607969465648855,1.1563832699619772,1.1520030303030304,1.1476558490566038,1.1433413533834587,1.1390591760299627,1.1348089552238807,1.1305903345724908,1.126402962962963,1.1222464944649446,1.1181205882352943,1.1140249084249085,1.1099591240875912,1.105922909090909,1.1019159420289855,1.0979379061371841,1.0939884892086331,1.0900673835125447,1.0861742857142858,1.082308896797153,1.0784709219858157,1.074660070671378,1.0708760563380282,1.0671185964912282,1.0633874125874125,1.059682229965157,1.0560027777777778,1.0523487889273357,1.04872,1.0451161512027491,1.04153698630137,1.037982252559727,1.034451700680272,1.0309450847457629,1.0274621621621622,1.0240026936026936,1.0205664429530201,1.017153177257525,1.0137626666666666,1.0103946843853822,1.0070490066225166,1.0037254125412542,1.0004236842105263,,,,0.9874311688311689,,,,0.9747717948717949,,,,0.962432911392405,0.9504025,,0.9272219512195122,0.9051452380952382,0.8840953488372093,0.8640022727272727,0.8264369565217392,0.7920020833333333,
2018-07-06,1.904425,1.5870208333333333,1.4649423076923076,1.417246511627907,1.3603035714285714,1.313396551724138,,1.2696166666666666,,,1.2286612903225806,,1.20915873015873,,1.1902656249999999,,,1.1719538461538461,,1.1630076335877861,1.1585855513307985,1.1541969696969696,1.1498415094339622,1.1455187969924812,1.1412284644194757,1.1369701492537314,1.1327434944237917,1.128548148148148,1.1243837638376384,1.12025,1.1161465201465202,1.1120729927007298,1.1080290909090909,1.104014492753623,1.100028880866426,1.0960719424460432,1.0921433691756273,1.088242857142857,1.0843701067615659,1.0805248226950355,1.0767067137809188,1.0729154929577465,1.0691508771929825,1.0654125874125875,1.0617003484320557,1.0580138888888888,1.0543529411764705,1.0507172413793102,1.047106529209622,1.0435205479452054,1.0399590443686006,1.036421768707483,1.032908474576271,1.029418918918919,1.025952861952862,1.0225100671140939,1.0190903010033445,1.0156933333333333,1.0123189368770764,1.0089668874172186,1.0056369636963696,1.002328947368421,0.9990426229508197,0.9957777777777778,0.9925342019543973,0.9893116883116883,,,,0.9766282051282051,,,,0.9642658227848101,0.9522125,,0.9289878048780488,0.9068690476190476,0.8857790697674418,0.8656477272727272,0.8280108695652174,0.7935104166666667,
2018-07-09,1.9219975,1.6016645833333334,1.4784596153846152,1.4303237209302324,1.372855357142857,1.3255155172413793,,1.2813316666666665,,,1.2399983870967741,,1.220315873015873,,1.2012484374999999,,,1.1827676923076922,,1.1737389312977098,1.1692760456273763,1.1648469696969697,1.160451320754717,1.1560887218045113,1.1517588014981273,1.1474611940298507,1.1431955390334572,1.1389614814814815,1.1347586715867157,1.1305867647058823,1.1264454212454211,1.122334306569343,1.1182530909090909,1.1142014492753622,1.1101790613718412,1.1061856115107913,1.102220788530466,1.0982842857142856,1.0943758007117437,1.0904950354609928,1.0866416961130743,1.0828154929577465,1.0790161403508771,1.0752433566433566,1.0714968641114981,1.067776388888889,1.064081660899654,1.0604124137931035,1.0567683848797251,1.0531493150684932,1.0495549488054607,1.0459850340136054,1.0424393220338983,1.0389175675675675,1.0354195286195287,1.031944966442953,1.0284936454849498,1.0250653333333333,1.0216598006644517,1.018276821192053,1.0149161716171617,1.0115776315789473,1.0082609836065572,1.0049660130718954,1.0016925081433226,0.9984402597402597,,,,0.9856397435897436,,,,0.9731632911392405,0.96099875,,0.9375597560975609,0.9152369047619048,0.8939523255813954,0.8736352272727272,0.8356510869565217,0.8008322916666667,
2018-07-10,1.9230099999999999,1.6025083333333334,1.4792384615384615,1.4310772093023256,1.3735785714285713,1.3262137931034483,,1.2820066666666667,,,1.240651612903226,,1.2209587301587301,,1.20188125,,,1.1833907692307692,,1.174357251908397,1.1698920152091254,1.165460606060606,1.161062641509434,1.1566977443609023,1.152365543071161,1.148065671641791,1.1437977695167285,1.1395614814814814,1.1353564575645756,1.1311823529411764,1.127038827838828,1.1229255474452555,1.1188421818181817,1.1147884057971014,1.1107638989169675,1.106768345323741,1.1028014336917562,1.0988628571428571,1.0949523131672598,1.0910695035460993,1.0872141342756183,1.0833859154929577,1.0795845614035087,1.0758097902097903,1.0720613240418118,1.068338888888889,1.064642214532872,1.0609710344827585,1.0573250859106529,1.0537041095890411,1.0501078498293515,1.0465360544217688,1.0429884745762712,1.0394648648648648,1.035964983164983,1.0324885906040269,1.0290354515050166,1.0256053333333333,1.0221980066445182,1.0188132450331127,1.0154508250825083,1.0121105263157895,1.008792131147541,1.0054954248366013,1.0022201954397394,0.9989662337662337,,,,0.9861589743589744,,,,0.9736759493670886,0.9615049999999999,,0.9380536585365854,0.9157190476190477,0.8944232558139534,0.8740954545454546,0.8360913043478261,0.8012541666666667,
2018-07-11,1.89799,1.5816583333333334,1.4599923076923076,1.4124576744186046,1.3557071428571428,1.308958620689655,,1.2653266666666667,,,1.224509677419355,,1.2050730158730159,,1.18624375,,,1.1679938461538462,,1.15907786259542,1.15467072243346,1.1502969696969696,1.1459562264150944,1.1416481203007518,1.1373722846441947,1.1331283582089553,1.1289159851301116,1.1247348148148149,1.1205845018450185,1.116464705882353,1.1123750915750916,1.1083153284671532,1.1042850909090909,1.1002840579710145,1.0963119133574006,1.092368345323741,1.088453046594982,1.0845657142857144,1.080706049822064,1.0768737588652482,1.073068551236749,1.0692901408450703,1.065538245614035,1.0618125874125874,1.0581128919860627,1.054438888888889,1.0507903114186852,1.0471668965517242,1.043568384879725,1.0399945205479453,1.0364450511945393,1.0329197278911564,1.0294183050847459,1.0259405405405406,1.0224861952861952,1.019055033557047,1.0156468227424749,1.0122613333333332,1.0088983388704318,1.0055576158940398,1.0022389438943895,0.9989421052631579,0.9956668852459016,0.9924130718954248,0.9891804560260586,0.9859688311688312,0.982777993527508,,,0.9733282051282052,,,,0.9610075949367088,0.948995,,0.9258487804878048,0.9038047619047619,0.882786046511628,0.8627227272727273,0.8252130434782609,0.7908291666666667,
2018-07-12,1.9128325,1.5940270833333334,1.4714096153846155,1.4235032558139535,1.3663089285714285,1.3191948275862069,,1.2752216666666667,,,1.2340854838709678,,1.2144968253968254,,1.1955203125,,,1.1771276923076923,,1.1681419847328245,1.163700380228137,1.1592924242424243,1.1549177358490565,1.150575939849624,1.1462666666666665,1.141989552238806,1.1377442379182157,1.1335303703703703,1.1293476014760147,1.1251955882352942,1.1210739926739928,1.1169824817518248,1.1129207272727273,1.1088884057971014,1.1048851985559567,1.1009107913669065,1.0969648745519713,1.0930471428571429,1.0891572953736655,1.085295035460993,1.0814600706713782,1.0776521126760563,1.0738708771929824,1.070116083916084,1.066387456445993,1.0626847222222222,1.0590076124567473,1.0553558620689656,1.051729209621993,1.048127397260274,1.0445501706484641,1.0409972789115647,1.0374684745762712,1.0339635135135135,1.0304821548821548,1.0270241610738255,1.023589297658863,1.0201773333333333,1.0167880398671096,1.01342119205298,1.0100765676567656,1.006753947368421,1.0034531147540984,1.0001738562091502,0.9969159609120521,0.9936792207792208,0.9904634304207119,0.9872683870967742,,0.9809397435897436,,,,0.9685227848101265,0.95641625,0.9446086419753086,0.9330890243902439,0.9108726190476191,0.8896895348837209,0.8694693181818182,0.8316663043478261,0.7970135416666667,0.7357048076923077
2018-07-13,1.9154674999999999,1.5962229166666666,1.4734365384615384,1.4254641860465116,1.3681910714285714,1.3210120689655171,,1.2769783333333333,,,1.2357854838709676,,1.2161698412698412,,1.1971671875,,,1.1787492307692307,,1.169751145038168,1.165303422053232,1.1608893939393938,1.156508679245283,1.1521609022556392,1.1478456928838952,1.1435626865671642,1.1393115241635687,1.1350918518518518,1.1309033210332102,1.1267455882352941,1.122618315018315,1.1185211678832117,1.1144538181818182,1.1104159420289854,1.1064072202166064,1.1024273381294964,1.0984759856630824,1.094552857142857,1.0906576512455517,1.0867900709219858,1.0829498233215546,1.0791366197183099,1.0753501754385966,1.0715902097902097,1.0678564459930313,1.0641486111111111,1.060466435986159,1.0568096551724138,1.0531780068728522,1.0495712328767124,1.0459890784982935,1.0424312925170067,1.038897627118644,1.0353878378378378,1.0319016835016834,1.0284389261744966,1.024999331103679,1.0215826666666667,1.0181887043189368,1.0148172185430464,1.0114679867986798,1.0081407894736842,1.0048354098360655,1.0015516339869281,0.9982892508143323,0.9950480519480519,0.9918278317152104,0.9886283870967741,,0.9822910256410257,,,,0.9698569620253165,0.9577337499999999,0.9459098765432099,0.9343743902439025,0.9121273809523809,0.8909151162790697,0.8706670454545454,0.8328119565217391,0.7981114583333333,0.7367182692307692
2018-07-16,1.9001124999999999,1.5834270833333333,1.461625,1.4140372093023255,1.3572232142857144,1.3104224137931033,,1.2667416666666667,,,1.2258790322580644,,1.2064206349206348,,1.1875703125,,,1.1693,,1.1603740458015266,1.1559619771863117,1.1515833333333334,1.1472377358490566,1.1429248120300752,1.1386441947565542,1.1343955223880597,1.13017843866171,1.1259925925925927,1.1218376383763837,1.1177132352941177,1.1136190476190475,1.1095547445255474,1.10552,1.1015144927536231,1.0975379061371842,1.0935899280575538,1.0896702508960574,1.0857785714285715,1.0819145907473309,1.078078014184397,1.0742685512367491,1.0704859154929578,1.0667298245614034,1.063,1.0592961672473868,1.0556180555555554,1.0519653979238754,1.0483379310344827,1.0447353951890035,1.0411575342465753,1.0376040955631398,1.0340748299319729,1.0305694915254238,1.0270878378378379,1.0236296296296297,1.0201946308724832,1.0167826086956522,1.0133933333333334,1.0100265780730897,1.006682119205298,1.0033597359735973,1.0000592105263157,0.9967803278688524,0.9935228758169934,0.99028664495114,0.9870714285714286,0.9838770226537217,0.9807032258064516,0.9775498392282957,0.9744166666666666,0.9713035143769968,0.9682101910828025,0.965136507936508,0.9620822784810127,0.9500562499999999,0.9383271604938271,0.9268841463414634,0.9048154761904762,0.8837732558139535,0.8636874999999999,0.8261358695652173,0.7917135416666666,0.7308125
2018-07-17,1.9065825,1.58881875,1.4666019230769232,1.4188520930232558,1.361844642857143,1.3148844827586206,,1.271055,,,1.2300532258064516,,1.2105285714285714,,1.1916140625,,,1.1732815384615385,,1.1643251908396945,1.1598980988593155,1.1555045454545454,1.1511441509433962,1.1468165413533835,1.1425213483146068,1.1382582089552238,1.1340267657992564,1.1298266666666668,1.1256575645756457,1.121519117647059,1.117410989010989,1.1133328467153285,1.1092843636363636,1.1052652173913042,1.1012750902527075,1.0973136690647483,1.0933806451612904,1.0894757142857143,1.0855985765124556,1.0817489361702128,1.0779265017667845,1.074130985915493,1.0703621052631578,1.0666195804195804,1.0629031358885017,1.0592125,1.0555474048442905,1.0519075862068965,1.0482927835051545,1.0447027397260273,1.0411372013651876,1.0375959183673469,1.0340786440677967,1.0305851351351352,1.0271151515151515,1.023668456375839,1.0202448160535118,1.016844,1.013465780730897,1.0101099337748345,1.0067762376237623,1.0034644736842104,1.0001744262295083,0.9969058823529412,0.9936586319218241,0.9904324675324675,0.9872271844660194,0.9840425806451613,0.9808784565916399,0.9777346153846154,0.9746108626198083,0.9715070063694268,0.9684228571428571,0.9653582278481012,0.95329125,0.9415222222222223,0.930040243902439,0.9078964285714286,0.8867825581395349,0.8666284090909091,0.8289489130434783,0.794409375,0.7333009615384616
2018-07-18,1.9190699999999998,1.599225,1.4762076923076923,1.4281451162790697,1.3707642857142857,1.323496551724138,,1.27938,,,1.2381096774193547,,1.218457142857143,,1.19941875,,,1.1809661538461538,,1.1719511450381679,1.1674950570342204,1.1630727272727273,1.1586837735849056,1.1543278195488722,1.1500044943820225,1.145713432835821,1.1414542750929368,1.1372266666666666,1.133030258302583,1.1288647058823529,1.1247296703296703,1.120624817518248,1.116549818181818,1.112504347826087,1.1084880866425992,1.1045007194244605,1.100541935483871,1.0966114285714286,1.092708896797153,1.0888340425531915,1.0849865724381624,1.0811661971830986,1.0773726315789474,1.0736055944055944,1.0698648083623694,1.06615,1.0624608996539793,1.0587972413793103,1.055158762886598,1.051545205479452,1.047956313993174,1.0443918367346938,1.0408515254237287,1.0373351351351352,1.0338424242424242,1.0303731543624162,1.0269270903010033,1.023504,1.0201036544850497,1.0167258278145694,1.013370297029703,1.0100368421052632,1.0067252459016394,1.003435294117647,1.0001667752442995,0.9969194805194805,0.9936932038834951,0.9904877419354838,0.9873028938906752,0.9841384615384615,0.9809942492012779,0.9778700636942674,0.9747657142857142,0.9716810126582278,0.9595349999999999,0.9476888888888888,0.9361317073170732,0.9138428571428571,0.8925906976744186,0.8723045454545454,0.8343782608695652,0.7996125,0.7381038461538462
2018-07-19,1.9209925,1.6008270833333333,1.4776865384615385,1.4295758139534884,1.3721375,1.3248224137931035,,1.2806616666666668,,,1.23935,,1.2196777777777779,,1.2006203125000001,,,1.1821492307692307,,1.1731251908396947,1.16866463878327,1.1642378787878789,1.1598445283018868,1.155484210526316,1.151156554307116,1.1468611940298508,1.1425977695167286,1.138365925925926,1.1341653136531367,1.1299955882352941,1.1258564102564104,1.1217474452554745,1.1176683636363636,1.1136188405797103,1.1095985559566788,1.1056071942446044,1.1016444444444444,1.09771,1.0938035587188613,1.0899248226950355,1.0860734982332156,1.082249295774648,1.0784519298245614,1.074681118881119,1.0709365853658537,1.0672180555555555,1.0635252595155709,1.059857931034483,1.0562158075601376,1.0525986301369863,1.04900614334471,1.0454380952380953,1.0418942372881357,1.0383743243243244,1.0348781144781145,1.031405369127517,1.0279558528428094,1.0245293333333334,1.0211255813953488,1.0177443708609273,1.0143854785478548,1.0110486842105264,1.0077337704918032,1.004440522875817,1.0011687296416938,0.9979181818181818,0.9946886731391587,0.99148,0.988291961414791,0.985124358974359,0.9819769968051119,0.9788496815286625,0.9757422222222223,0.9726544303797469,0.96049625,0.9486382716049383,0.937069512195122,0.9147583333333333,0.8934848837209303,0.8731784090909092,0.8352141304347827,0.8004135416666667,0.7388432692307693
2018-07-20,1.9196975,1.5997479166666666,1.4766903846153847,1.4286120930232558,1.3712125,1.3239293103448275,,1.2797983333333334,,,1.2385145161290323,,1.2188555555555556,,1.1998109375,,,1.1813523076923076,,1.1723343511450381,1.1678768060836502,1.1634530303030304,1.159062641509434,1.1547052631578947,1.1503805243445693,1.1460880597014926,1.1418275092936803,1.1375985185185185,1.13340073800738,1.1292338235294117,1.125097435897436,1.1209912408759124,1.1169149090909092,1.112868115942029,1.1088505415162455,1.104861870503597,1.1009017921146953,1.09697,1.0930661921708185,1.0891900709219857,1.0853413427561838,1.081519718309859,1.0777249122807018,1.0739566433566434,1.0702146341463414,1.0664986111111112,1.06280830449827,1.0591434482758622,1.0555037800687286,1.0518890410958903,1.048298976109215,1.0447333333333333,1.0411918644067797,1.0376743243243243,1.0341804713804714,1.0307100671140939,1.0272628762541807,1.0238386666666666,1.0204372093023255,1.0170582781456954,1.0137016501650165,1.010367105263158,1.0070544262295082,1.0037633986928105,1.0004938110749186,0.9972454545454545,0.9940181229773463,0.9908116129032258,0.9876257234726689,0.9844602564102564,0.9813150159744409,0.9781898089171974,0.9750844444444444,0.9719987341772152,0.95984875,0.9479987654320987,0.9364378048780487,0.9141416666666666,0.8928825581395349,0.8725897727272727,0.8346510869565217,0.7998739583333333,0.7383451923076924
2018-07-23,1.9139475,1.59495625,1.4722673076923076,1.424333023255814,1.367105357142857,1.3199637931034482,,1.275965,,,1.2348048387096775,,1.215204761904762,,1.1962171875,,,1.177813846153846,,1.1688229007633588,1.1643787072243346,1.1599681818181817,1.1555909433962264,1.1512466165413533,1.1469348314606742,1.142655223880597,1.138407434944238,1.1341911111111111,1.1300059040590407,1.1258514705882352,1.1217274725274726,1.1176335766423358,1.1135694545454546,1.1095347826086956,1.1055292418772562,1.1015525179856116,1.0976043010752687,1.0936842857142857,1.0897921708185054,1.085927659574468,1.0820904593639575,1.078280281690141,1.0744968421052632,1.0707398601398601,1.0670090592334496,1.0633041666666667,1.0596249134948097,1.0559710344827586,1.052342268041237,1.0487383561643835,1.0451590443686007,1.041604081632653,1.038073220338983,1.0345662162162161,1.0310828282828284,1.0276228187919463,1.0241859531772575,1.020772,1.01738073089701,1.0140119205298013,1.0106653465346536,1.007340789473684,1.0040380327868852,1.000756862745098,0.9974970684039088,0.9942584415584416,0.9910407766990291,0.987843870967742,0.9846675241157556,0.9815115384615385,0.9783757188498402,0.975259872611465,0.9721638095238095,0.969087341772152,0.95697375,0.9451592592592593,0.9336329268292682,0.9114035714285714,0.8902081395348838,0.8699761363636364,0.8321510869565217,0.797478125,0.7361336538461538
2018-07-24,1.9272625,1.6060520833333334,1.4825096153846153,1.4342418604651164,1.3766160714285716,1.3291465517241379,,1.2848416666666667,,,1.2433951612903227,,1.2236587301587303,,1.2045390625,,,1.1860076923076923,,1.1769541984732825,1.1724790874524715,1.168037878787879,1.1636301886792453,1.1592556390977444,1.1549138576779026,1.1506044776119404,1.1463271375464685,1.1420814814814815,1.1378671586715867,1.1336838235294118,1.1295311355311355,1.1254087591240876,1.1213163636363637,1.1172536231884058,1.1132202166064982,1.1092158273381296,1.1052401433691756,1.101292857142857,1.0973736654804271,1.0934822695035462,1.089618374558304,1.085781690140845,1.0819719298245614,1.0781888111888112,1.074432055749129,1.070701388888889,1.0669965397923875,1.0633172413793104,1.0596632302405498,1.0560342465753425,1.0524300341296928,1.0488503401360545,1.0452949152542372,1.0417635135135135,1.0382558922558922,1.034771812080537,1.0313110367892977,1.0278733333333334,1.0244584717607974,1.021066225165563,1.0176963696369636,1.0143486842105263,1.0110229508196722,1.007718954248366,1.0044364820846905,1.0011753246753248,0.9979352750809062,0.994716129032258,0.9915176848874598,0.9883397435897436,0.9851821086261981,0.9820445859872612,0.9789269841269842,0.9758291139240507,0.96363125,0.9517345679012346,0.9401280487804878,0.9177440476190476,0.8964011627906977,0.8760284090909091,0.8379402173913044,0.8030260416666667,0.7412548076923077
2018-07-25,1.914565,1.5954708333333334,1.4727423076923076,1.4247925581395349,1.3675464285714287,1.320389655172414,,1.2763766666666667,,,1.2352032258064516,,1.2155968253968255,,1.196603125,,,1.1781938461538461,,1.1692,1.1647543726235743,1.1603424242424243,1.1559637735849058,1.151618045112782,1.1473048689138576,1.143023880597015,1.138774721189591,1.134557037037037,1.130370479704797,1.126214705882353,1.1220893772893774,1.1179941605839416,1.1139287272727274,1.1098927536231884,1.1058859205776173,1.1019079136690648,1.0979584229390682,1.094037142857143,1.0901437722419929,1.0862780141843973,1.0824395759717316,1.0786281690140846,1.07484350877193,1.0710853146853148,1.0673533101045296,1.0636472222222222,1.0599667820069205,1.0563117241379312,1.0526817869415808,1.0490767123287672,1.0454962457337884,1.0419401360544218,1.0384081355932204,1.0349,1.0314154882154882,1.0279543624161074,1.0245163879598662,1.0211013333333334,1.0177089700996678,1.0143390728476822,1.0109914191419143,1.0076657894736842,1.0043619672131148,1.0010797385620915,0.9978188925081434,0.9945792207792208,0.9913605177993527,0.9881625806451613,0.9849852090032155,0.9818282051282051,0.978691373801917,0.9755745222929937,0.9724774603174603,0.9694,0.9572825,0.9454641975308642,0.9339341463414634,0.911697619047619,0.8904953488372094,0.8702568181818182,0.8324195652173914,0.7977354166666667,0.7363711538461538
2018-07-26,1.9157925,1.59649375,1.4736865384615385,1.425706046511628,1.3684232142857142,1.3212362068965517,,1.277195,,,1.2359951612903226,,1.2163761904761905,,1.1973703125,,,1.1789492307692309,,1.1699496183206106,1.1655011406844107,1.1610863636363637,1.1567049056603773,1.1523563909774437,1.1480404494382022,1.1437567164179105,1.1395048327137547,1.1352844444444445,1.1310952029520296,1.1269367647058823,1.1228087912087912,1.1187109489051095,1.1146429090909091,1.110604347826087,1.1065949458483755,1.1026143884892086,1.0986623655913978,1.0947385714285713,1.0908427046263345,1.0869744680851063,1.0831335689045936,1.079319718309859,1.0755326315789473,1.071772027972028,1.068037630662021,1.0643291666666668,1.060646366782007,1.0569889655172413,1.053356701030928,1.0497493150684931,1.046166552901024,1.0426081632653061,1.0390738983050847,1.0355635135135135,1.0320767676767677,1.028613422818792,1.0251732441471573,1.021756,1.01836146179402,1.01498940397351,1.011639603960396,1.0083118421052633,1.0050059016393442,1.001721568627451,0.9984586319218242,0.9952168831168832,0.9919961165048544,0.9887961290322581,0.9856167202572348,0.9824576923076923,0.9793188498402556,0.9762,0.9731009523809524,0.9700215189873418,0.95789625,0.9460703703703703,0.9345329268292683,0.9122821428571428,0.8910662790697674,0.8708147727272727,0.8329532608695652,0.798246875,0.7368432692307693
2018-07-27,1.9253275,1.6044395833333334,1.481021153846154,1.4328018604651163,1.3752339285714286,1.3278120689655173,,1.2835516666666666,,,1.2421467741935484,,1.2224301587301587,,1.2033296875000001,,,1.1848169230769232,,1.1757725190839696,1.1713019011406844,1.1668651515151516,1.162461886792453,1.1580917293233084,1.153754307116105,1.1494492537313434,1.1451762081784387,1.1409348148148148,1.1367247232472326,1.1325455882352942,1.1283970695970698,1.1242788321167885,1.1201905454545455,1.116131884057971,1.1121025270758123,1.1081021582733814,1.1041304659498208,1.1001871428571428,1.0962718861209966,1.0923843971631206,1.0885243816254417,1.0846915492957747,1.0808856140350878,1.0771062937062938,1.0733533101045296,1.0696263888888888,1.065925259515571,1.0622496551724139,1.0585993127147766,1.0549739726027398,1.0513733788395905,1.0477972789115646,1.0442454237288137,1.0407175675675677,1.0372134680134681,1.0337328859060404,1.030275585284281,1.0268413333333335,1.023429900332226,1.020041059602649,1.016674587458746,1.0133302631578949,1.010007868852459,1.0067071895424837,1.003428013029316,1.00017012987013,0.9969333333333333,0.9937174193548388,0.9905221864951769,0.9873474358974359,0.9841929712460065,0.9810585987261147,0.977944126984127,0.9748493670886077,0.96266375,0.9507790123456791,0.9391841463414634,0.9168226190476191,0.8955011627906977,0.8751488636363637,0.8370989130434783,0.8022197916666667,0.740510576923077
2018-07-30,1.9252125,1.6043437500000002,1.4809326923076924,1.4327162790697676,1.3751517857142859,1.3277327586206897,,1.2834750000000001,,,1.2420725806451614,,1.222357142857143,,1.2032578125,,,1.184746153846154,,1.1757022900763359,1.1712319391634982,1.1667954545454546,1.1623924528301888,1.1580225563909774,1.153685393258427,1.1493805970149253,1.14510780669145,1.1408666666666667,1.1366568265682657,1.1324779411764707,1.1283296703296704,1.1242116788321168,1.1201236363636364,1.1160652173913044,1.1120361010830326,1.1080359712230217,1.1040645161290323,1.1001214285714287,1.0962064056939502,1.0923191489361703,1.0884593639575972,1.0846267605633804,1.080821052631579,1.0770419580419581,1.0732891986062718,1.0695625,1.0658615916955019,1.0621862068965517,1.058536082474227,1.0549109589041097,1.0513105802047782,1.0477346938775511,1.0441830508474577,1.0406554054054054,1.0371515151515152,1.0336711409395973,1.0302140468227425,1.02678,1.0233687707641197,1.0199801324503313,1.0166138613861386,1.0132697368421053,1.0099475409836065,1.0066470588235295,1.0033680781758958,1.0001103896103896,0.996873786407767,0.993658064516129,0.9904630225080386,0.9872884615384616,0.9841341853035144,0.9810000000000001,0.9778857142857144,0.9747911392405064,0.96260625,0.9507222222222222,0.9391280487804878,0.9167678571428571,0.8954476744186047,0.875096590909091,0.8370489130434783,0.8021718750000001,0.7404663461538462
