2018-06-26,1.0,0.999999998649183,0.9999994542168247,0.9999963465856723,0.9999615479833789,0.9997421281758443,,0.9989856537744995,,,0.9955548515266577,,0.993386850753202,,0.986985155811842,,,0.9777632629298951,,0.9741202242133198,0.970974754477401,0.967278152083366,0.9651122663146081,0.9611025851265613,0.9567425028772525,0.9474411412124862,0.941207242004692,0.9354421113625704,0.9302452922611701,0.9268378761600065,0.9167014734833456,0.9092712162617653,0.9013897624911937,0.8948161954357576,0.8831135021396317,0.8749725483249599,0.8652290674958623,0.8586681791552611,0.843172894265001,0.8320287696788796,0.8215699186006268,0.8130649447030425,0.7970002006360997,0.7840622866086782,0.7707065787537573,0.7585025444665286,0.7443372118321421,0.728298411979708,0.7134463684092822,0.6995462562291537,0.6828016978956788,0.6670587420154652,0.6504770157543048,0.6343465150395102,0.6180304557967402,0.6009646556414332,0.5845026061724863,0.5679465492695656,0.5528706360444376,0.5349868608900864,0.517091554970791,0.49922083815574625,,,,0.4286844081902505,,,,0.3612190781802894,,,,0.2985954998131028,0.24391938066974694,,0.15219765920414047,0.0881358074693549,,0.02383741754857044,0.004936166857817115,0.0009183407655968812,
2018-06-27,1.0,0.9999999995722421,0.9999997688104346,0.9999984102430755,0.9999813920329955,0.9998589993477556,,0.9993908806701766,,,0.9971985894059456,,0.9956608047943358,,0.991410273770829,,,0.9846145960885585,,0.9832452309579147,0.9810126706408606,0.9765781854097606,0.9749477413114868,0.971884816567648,0.9685295186634805,0.9615292784734543,0.9560663085122851,0.9514671711414078,0.9479164164782781,0.9448860685829484,0.9369959954181577,0.9309394340080507,0.9244682503717502,0.9185636429668855,0.9084949224527564,0.902458402425347,0.8942266972976314,0.8883785047835958,0.8745120226802254,0.8648778129737805,0.8566790198333437,0.8490539079370765,0.8351171051297941,0.8236484764622523,0.8117302117261459,0.8014837622925504,0.7876252148829748,0.7733786447130153,0.7597727187762695,0.7467175089048244,0.7314260063485111,0.7167242234706954,0.7003757034495178,0.6851517506797145,0.6696594126474072,0.662586554237291,0.6456055466225091,0.6283881502053819,0.6103888925932133,0.5929233507410963,0.5753296467169786,0.5576432317516582,,,,0.48668231406119744,,,,0.41703981908426757,,,,0.35074402176683916,0.291372982070932,,0.18852496587278617,0.11328080684457181,,0.03299841190298952,0.007350669825733014,0.0014554020665477063,
2018-06-28,1.0,0.999999999793467,0.9999996822862056,0.999998948092627,0.9999865007287441,0.999831282874286,,0.9992930216997753,,,0.996857306884239,,0.995627788626688,,0.9922447287056896,,,0.9833600011085423,,0.9816143086488374,0.9792340296799606,0.9748796747037405,0.9746797598024242,0.9715801423049066,0.9681844896462057,0.9591960979847227,0.9646159036651221,0.9604755749455186,0.9451101770895655,0.9419592301685875,0.9338668099045571,0.9276489322140704,0.9210177167295724,0.9156355116607644,0.9201816029312582,0.8985448333995483,0.8901676656051516,0.884183963093437,0.8869140980257352,0.8773236337670887,0.8521079583088118,0.844358168071992,0.8303444416482595,0.8187914382174614,0.8068006662461124,0.8030741682536228,0.7832618898832839,0.7683083262883244,0.7546824783199513,0.7422159590822122,0.7263380057982206,0.7116585707786215,0.7073110186693294,0.691208707269283,0.6747863496639899,0.6572208124618888,0.6403546627389642,0.6232682563803554,0.605337105308958,0.5880573656681432,0.5706630892416953,0.5531884555057931,,,,0.4831704506996467,,,,0.41455348989912777,,,,0.3492729900647422,0.28789689495214943,,0.18581874492150646,0.11137740571270899,,0.03228403466926033,0.0071572379405063224,0.0016313955346648479,
2018-06-29,1.0,0.9999999998747944,0.9999999705858238,0.9999992497716487,0.9999898637917097,0.9999542754484105,,0.999419379662994,,,0.9986049385858111,,0.9962080617869122,,0.9933046438883579,,,0.9902676383888167,,0.985475259879742,0.9834677185818603,0.9776018959496393,0.9772452247441596,0.9743961029518956,0.9712665672856298,0.9724077771145914,0.9681047685734898,0.9642807370700819,0.9610902752777362,0.9471307970928873,0.9517233152014546,0.9464357456558883,0.9407212122865358,0.9216814379983185,0.9266303617005958,0.9208501915079493,0.9132682284349005,0.892513802297105,0.8951219733524682,0.8859846392117163,0.8778494826966081,0.8543365620533675,0.8569953155178212,0.8457749443012332,0.8340294085864002,0.814738024874325,0.7943880966034828,0.7957139964417989,0.7819528689075239,0.7543675075611005,0.7530399112081738,0.7379278155173374,0.72122047819321,0.7053991297403267,0.6892311141171998,0.6715809427415597,0.6549311962292883,0.6380330439983275,0.6213613075830922,0.6039842785704189,0.5864565349684202,0.568813345149585,,,,0.4977992028343694,,,,0.42776037150330926,,,,0.3607734753827915,0.3002781958279982,,0.19524697298234805,0.11785710353657686,,0.03459904803980368,0.007751479247292803,0.00150434460875426,
2018-07-02,1.0,0.9999999996928026,0.9999999361281544,0.9999984676964271,0.9999806773907207,0.9999167340984075,,0.9990433607812983,,,0.9977339088024072,,0.9950600421643433,,0.9898627078526443,,,0.9854481719552228,,0.9787115217699425,0.9759325803577077,0.9683949902444468,0.9706990796197122,0.967085707604161,0.9631283811461072,0.9608866404840131,0.9550063206370704,0.9499482980351408,0.9459094250858404,0.9288862251865935,0.9337444167324109,0.9269544821550306,0.919672001155335,0.913250442854362,0.9017839001852652,0.8947400560825951,0.8853675444101052,0.8618550645466799,0.8630870076757003,0.8520719549769094,0.8424302650544852,0.8168178978247724,0.8177074450586823,0.8045546826831891,0.7908901102700832,0.7699326268021119,0.7634199833662123,0.7469913148185924,0.7314584040418939,0.7166492104776159,0.6991915483960828,0.6825151017723075,0.6644220423278693,0.6472651699434088,0.6298627756298647,0.6126573977500374,0.5947864455707716,0.5767762402033975,0.5584284928548711,0.5403982411692521,0.5223444819354777,0.5043044138402928,,,,0.4330047837445936,,,,0.3646969305515212,,,,0.3012261723040826,0.2460981392219297,,0.15317386736653676,0.08836181679763278,,0.02362208477432992,0.004810713986044934,0.0008450091482041233,
2018-07-03,1.0,0.9999999996145635,0.999999923565408,0.9999984105152425,0.9999809053022319,0.9999167510642812,,0.9996013649663085,,,0.9978734751837032,,0.9953321802322732,,0.9907986497426093,,,0.986674812802228,,0.9806622395241092,0.9781517794514214,0.9792602611520125,0.9730144386433448,0.9697214969670109,0.966116497133436,0.9644437430371688,0.9610233328583211,0.9565520870382928,0.9508833095172511,0.9481113516482219,0.939854576732539,0.933692005782317,0.9270764818047111,0.9216358798769148,0.9134640336701569,0.9043781839439795,0.8958244848725028,0.8900618594078653,0.8783080207400914,0.8682268801211741,0.8564852529183236,0.8487637303585586,0.8337168614026789,0.8215681739997087,0.8089201817969566,0.7893934196076058,0.7839061038356211,0.7681012268522045,0.7535890068970043,0.7401919527215282,0.723324555813105,0.7076195817535875,0.6923309309939449,0.6758932657488465,0.6591625062984193,0.6413002880039496,0.6242055468032806,0.6069217290932477,0.588964689554466,0.571555779344017,0.5540646869624217,0.5365258425501809,,,,0.46657532511496497,,,,0.39851892356029633,,,,0.3342251301936031,0.27719582587059477,,0.17882383789483058,0.10737664653676948,,0.03145740923495194,0.007113971852005296,0.001102106962048377,
2018-07-04,1.0,0.9999999995297781,0.9999999350996027,0.9999981425562321,0.999978036137394,0.9999204347108299,,0.999551081148434,,,0.9978723573123807,,0.9949268964730545,,0.9899469248883086,,,0.9863888227730786,,0.979042568872195,0.9763558624556594,0.977501933020908,0.9710748643574936,0.9675803160795389,0.9637596271167913,0.9633745631891867,0.9579149108386815,0.9531623765714876,0.9492967115597033,0.9443619335062489,0.9378391130767654,0.9314354057823074,0.9245605132134397,0.9162275778182594,0.9077188208524247,0.9009737839031827,0.8920875929931259,0.8834136610633279,0.8709886496823921,0.860500819221641,0.8512498266027666,0.8404637429808438,0.8276439334824233,0.8150588576117184,0.8019648354138988,0.7795497809702951,0.7733144701106615,0.759768308497272,0.74479046505673,0.7285308711566569,0.7135982258565106,0.6974356855087431,0.6798237976571802,0.6631222346183017,0.646150607155671,0.628111793722721,0.6108393289507956,0.5934037305821954,0.5754358319189746,0.5579320586403841,0.540372809081787,0.5227926497972636,,,,0.45294253495662806,,,,0.3853874333185976,,,,0.321937767600282,0.262307950937434,,0.16602481016052828,0.09753973104404168,,0.027148055499165658,0.005780299423887525,0.000995838714913877,
2018-07-05,1.0,0.9999999997158867,0.999999954710989,0.9999986960542984,0.9999838082842638,0.9999380897378067,,0.9996369734357636,,,0.9982415559386073,,0.9957676115323213,,0.99149094256809,,,0.9882970727024432,,0.9818200135160788,0.9794266201631836,0.9803677595347878,0.9747836098758148,0.9716493440467262,0.9682110045353722,0.9677513776055151,0.9626879253326961,0.958364869649448,0.9549793409060325,0.9503787242783543,0.9445047020709259,0.9386237955105425,0.9322910153697574,0.9269793286159749,0.9165068220691546,0.9104309536892331,0.9021475388765858,0.893918221501578,0.8821622209907763,0.8722892715800891,0.8637958530159525,0.8534773003473421,0.8414404428308246,0.829472297855459,0.8169856059364953,0.7954060157016807,0.7921393119868647,0.7765228115190167,0.7620834050433583,0.748670727440043,0.7318915392533245,0.7161855909561361,0.6987774856108846,0.6824653332323412,0.665847776506931,0.6479635381543185,0.6309634831604316,0.6137613093861565,0.5968690779387479,0.5792423355728762,0.5615142738263079,0.5437208842906747,,,,0.472610785244341,,,,0.40325688372320556,,,,0.33764518168252755,0.27904292984689155,,0.17868992858598765,0.10620132192791265,0.07834799528779235,0.030223740544396416,0.006568898642630272,0.0011199563516132716,
2018-07-06,1.0,0.9999999997807683,0.9999999629739457,0.9999989122239262,0.9999861462449583,0.9999460051335187,,0.9997266885167875,,,0.9984122444878694,,0.9961659938193015,,0.9921829578737511,,,0.9891956054256064,,0.9837175782174767,0.9815151476803035,0.9829327789483797,0.976572439197755,0.9736141116432053,0.9703626860089596,0.9698333950911363,0.9650030471330384,0.9608897492917527,0.9576918232649643,0.9553678602868292,0.9476933087407362,0.9420661204397004,0.9359967657360208,0.9310385441839948,0.9207865380744957,0.9149778734732907,0.9069888414226295,0.9018655945228079,0.8876121123150097,0.8780410230545637,0.8698551585153745,0.8628201608191578,0.8481147590929814,0.8364506418261273,0.8242636605904405,0.8030051583109391,0.8001506283495994,0.784658939349004,0.770486880753217,0.7574870048947472,0.7407930752786701,0.7253151613694573,0.7080510562681026,0.691930315141302,0.6754867498198938,0.6596785433658735,0.642569702640365,0.6252279211130731,0.6071159954853855,0.5895393205095182,0.5718398801442522,0.5540536957283322,0.5357096775598981,0.5194446169631134,0.5032003109509642,0.4827633840385291,,,,0.412921228838354,,,,0.3465683407420952,0.28220483475360986,,0.17888830022812363,0.10480425158324114,0.08180649779265009,0.028623577022584834,0.0058770835410085764,0.0011735968432777244,
2018-07-09,1.0,0.9999999999964411,0.9999999835472371,0.9999999169570906,0.9999983083844226,0.9999697721482024,,0.9998402841383964,,,0.9989865209216944,,0.9976001847730205,,0.9968559635112322,,,0.9924719080864828,,0.9886236621561635,0.9869877165381906,0.987941917673232,0.9835677621835144,0.9813440292401823,0.9788789182874917,0.9778265888389333,0.9757936272314174,0.9726894202772728,0.9683044855441815,0.9667019308960979,0.9603257980081719,0.9557888432661872,0.9508614353036587,0.9469369324513404,0.9411168151025315,0.9335563745387656,0.9268913620387982,0.9230236072403714,0.9136969536287032,0.905616952614436,0.8953754840987864,0.8898488471028694,0.8765642588583757,0.8663739219176582,0.8556580738461177,0.8518422192243997,0.8345377076848974,0.8203816074558358,0.8076003156847003,0.7961207400417174,0.780567541533477,0.7663460602262374,0.7531627047901777,0.7379989206515413,0.7224248309888374,0.7052836995791638,0.6890597281125526,0.6725157127029937,0.6574586968837884,0.6401475086111234,0.6226025593640278,0.6048598640209066,0.5807586127548436,0.5646758638751471,0.5485383702467402,0.5326581862033987,,,,0.4603050039647889,,,,0.39013369164535266,0.3258662274091415,,0.21306293870313026,0.1288132668167536,0.09675706665028849,0.03745537227107881,0.0081718556694097,0.0016791367605949459,
2018-07-10,1.0,0.9999999999957173,0.9999999882229162,0.9999999085096508,0.9999981827083835,0.9999750165720945,,0.9998299280293803,,,0.9991039208383699,,0.9975672488060807,,0.9968110292660862,,,0.993082886724552,,0.9894761178644473,0.9879310823433359,0.9877329515303825,0.9835251409765388,0.981307957468146,0.978851481202147,0.9792012286718447,0.9756645684404652,0.9725663673181297,0.9700666355335987,0.9664373383108247,0.962371530870455,0.9579824171842299,0.9532060310127313,0.9467051172221967,0.9411403220190102,0.9363655109050057,0.9298563261743409,0.9229387464676291,0.9139179940884642,0.9059033315890759,0.8989430773678306,0.8900115834681679,0.8804063706010145,0.8703429683537491,0.8597458346688328,0.8528255180989242,0.8351775370671622,0.8247668943301444,0.8120624389716857,0.7971484301341946,0.7851455855596259,0.7709620885579613,0.7548934116455067,0.7398771196027756,0.7244531223051749,0.7108927901865003,0.6945626615517064,0.6778924042533506,0.6598153138150001,0.6426930439517675,0.6253365344494102,0.6077807147347001,0.5837583720490657,0.5677714049455175,0.5517253582710324,0.5362893572431113,,,,0.46453868339412324,,,,0.3948089203045217,0.33013997907385534,,0.2170309451505011,0.13205413581715253,0.10205697550446657,0.038998271278202434,0.008669937110297399,0.0017460005733657136,
2018-07-11,1.0,0.9999999999867442,0.9999999710207845,0.9999997744836968,0.9999958898166929,0.9999498435445042,,0.9996755724750501,,,0.9984227536420374,,0.9964824611659988,,0.9945979223724585,,,0.9889304665821311,,0.9835898750223984,0.9813236342041886,0.9808483859415653,0.9770655745257857,0.9740696909022901,0.9707662308869693,0.968693687907684,0.966654660790348,0.9625326018668526,0.9559436015824521,0.9507611809222946,0.9454296761517648,0.9395091526985024,0.9331217971056422,0.9276250574447678,0.9216167212239972,0.9109969133405712,0.9025881755508709,0.8934560523265966,0.8871810458990455,0.8771865886786969,0.8635305316831936,0.8521921146393499,0.8406947196982835,0.8284546817378845,0.8156755772261421,0.8061742905557348,0.7900608790017574,0.7742207233470462,0.759416173469039,0.7455036947243177,0.7284513010878401,0.71234111468421,0.6979957510039344,0.680968454627213,0.663609823685166,0.6449856849770051,0.6272110310847063,0.6092219628354627,0.5907248823956525,0.572518855566394,0.5542179644318135,0.5358616321630032,0.5188739450553203,0.5025394462114147,0.48625397317042923,0.46266399863178953,0.45310908126869204,,,0.39162303306041896,,,,0.3248612634192497,0.26564720360229366,,0.16585566313593392,0.09560490783869141,0.07011734576312872,0.025214871877042633,0.004987053504616812,0.0008877671907895346,
2018-07-12,1.0,0.999999999988934,0.9999999817061,0.9999998235524589,0.9999968101996612,0.9999653899478188,,0.9997513633538528,,,0.9988403919950806,,0.9968076318875481,,0.9956915697246558,,,0.9914591705885787,,0.9854197240657867,0.9834285381659851,0.9845213426642704,0.9797165774294491,0.9770904760735889,0.9741950677577911,0.9750601049444863,0.9708553585517717,0.9672654875322436,0.9644834891364533,0.9593096947792437,0.9556600772315003,0.9506566010489031,0.9452329309231478,0.9369607071872583,0.9314891329409147,0.9262622018764153,0.9189847319686937,0.9098559654594838,0.9011418000398058,0.8922911563443878,0.8847622661633521,0.8734254038502622,0.8644685402598811,0.8535127069266263,0.8420189255176647,0.8321943696717589,0.8144703772174074,0.8043656986093568,0.7907892687579411,0.773960564638974,0.7621838789278648,0.747192548721346,0.7302621799672674,0.7145277490013993,0.6984243964479021,0.6812550481212736,0.6645720543274576,0.6476153870020286,0.6297600559721122,0.6124640194462377,0.5950000857122248,0.5774033013687943,0.5570767802479926,0.5409192684751194,0.5247468877374555,0.5064000838992723,0.4929331992942747,0.47706405051696343,,0.43610348963370604,,,,0.36862346088268494,0.3072557292510894,0.2713728709574026,0.20054976022132442,0.12148879301162652,0.09016429931638587,0.035881626653696375,0.008074889761357285,0.0013888381604896805,0.00010209083327633595
2018-07-13,1.0,0.9999999999888327,0.9999999812183573,0.9999998267120529,0.9999968867594389,0.9999656470386293,,0.9997610101713115,,,0.9988621340270889,,0.9968316143650453,,0.9958259045754031,,,0.9916535969462119,,0.9856924601999145,0.9837427461135151,0.9850387893421447,0.9800249650669075,0.9774477845834799,0.9746069947866367,0.9756513020551243,0.9719216119198419,0.9684433809972599,0.9653269093668851,0.960552880256798,0.9567104674655428,0.9518228763605129,0.9465235889144517,0.9422434944384209,0.9336667929135316,0.927977742018796,0.9208590712538869,0.912317003923725,0.9040491744707042,0.8953952703406217,0.8873527159363694,0.8766619122769073,0.867460251211976,0.8567139517705337,0.8454347076648465,0.8361075518068748,0.8231348957954192,0.8084468731561412,0.7950964392018756,0.7829856291405195,0.7669432799988144,0.7521760272056998,0.7360289703398459,0.720474313423231,0.7045422473549396,0.6872654811940107,0.670754617980822,0.6539606134406148,0.6361453138192634,0.6189996968236131,0.6016749884625163,0.5842055325866475,0.5631923095630565,0.5472208372206403,0.5312250465087378,0.5135812058104396,0.4989548948236198,0.4828916009439887,,0.4434372602443052,,,,0.3758783470403064,0.3130270626055289,0.27905368883155623,0.20493093374944588,0.12448235157063825,0.09008614989140129,0.03693008869813613,0.008335715204711658,0.001558654888081934,0.00010038165186543324
2018-07-16,1.0,0.9999999999795139,0.9999999713361742,0.9999997147258919,0.9999950914890705,0.9999509209692765,,0.9997339420166025,,,0.9984595931218331,,0.9957770911542306,,0.994350661527626,,,0.9891819513020457,,0.9821280064595739,0.9797515687172624,0.9825392180534718,0.9747063940992842,0.9715540981533184,0.968095216589939,0.9693672541684417,0.9646828268704299,0.9604653582965633,0.9568656590442445,0.9539983970062802,0.9465484566340949,0.9407357619797747,0.9344625024839732,0.92867290162488,0.9191569244388633,0.9127162396723607,0.9044451093512962,0.8984702361097785,0.8848577479357513,0.874953086313744,0.865985653327061,0.8579729936242906,0.8434706939561365,0.831394420095743,0.8187803772018627,0.8073380129899991,0.7930542444046977,0.7778208938815019,0.7631788625676585,0.7490373790238709,0.7325301561375491,0.7165719499421774,0.699188700612658,0.6825741418187522,0.665641252549528,0.647590248920707,0.6302351692130659,0.6126698983735971,0.5948370962054668,0.5769849649254061,0.5590330788431751,0.5410187532731334,0.5235675733908455,0.5070219198652808,0.490518185943623,0.4690792451764375,0.4575363972655414,0.4412775571394526,0.42516895686519496,0.3990373430866027,0.3935007380724464,0.3779874289221746,0.36491075703612674,0.3329347426753318,0.273491632589558,0.24597445456044664,0.17316264544312376,0.10150641592260684,0.07062198599446806,0.027903841148252506,0.005807646107004905,0.001046539023073778,6.301621935544954e-05
2018-07-17,1.0,0.9999999999792745,0.9999999736565048,0.9999997291581567,0.9999954051781867,0.9999555338870234,,0.9997529073339727,,,0.998599594028097,,0.9962255877219677,,0.9947874873968391,,,0.9900901302744822,,0.9842910970932713,0.982151649524907,0.9838101820346166,0.9769538673022334,0.9740431936866999,0.9708437764892599,0.971743903984781,0.9673078953271026,0.9633719774252849,0.9600963789584451,0.9571622648567312,0.9504519262694994,0.9450069546400944,0.9391220990753197,0.9339533014549011,0.9246047801413441,0.9186603939360793,0.9108547095179187,0.9048753831237069,0.8921756464491843,0.8827767166166487,0.8744115372566381,0.8664554094277086,0.8529741030432131,0.8414468922617688,0.8293856896756837,0.8181693531384551,0.8050704940923517,0.7900821895444111,0.775982490138891,0.7626708472834249,0.7463875934592349,0.7309353843637505,0.7138973074997464,0.697749316012966,0.6812610479759817,0.6642371876738276,0.6471879272291974,0.6298962109358641,0.612023553334335,0.5944285445336429,0.5766996929398438,0.5588732938036544,0.5402080588784022,0.5235738493622433,0.506952893918163,0.4873218321423515,0.4746127559664219,0.4584124294797859,0.442332713284857,0.4170830204475656,0.41063412907244223,0.39506231496061206,0.3818156985908012,0.35023873155880814,0.2866000742217695,0.2531480891406792,0.18242486693333154,0.10735475040028597,0.07822385862182907,0.02960867483806967,0.006144783550468713,0.0012973701023709094,8.55099110164681e-05
2018-07-18,1.0,0.9999999999948044,0.999999985889398,0.9999998926015274,0.9999978949665302,0.9999712891494705,,0.9998376304064363,,,0.9989971156322763,,0.9974007331621615,,0.9964784223439578,,,0.9924038152561636,,0.9875145842561677,0.9857516438767071,0.9875349260566948,0.9824866298828817,0.9801400788132351,0.9775422545673398,0.977434799425351,0.9743176597388244,0.9710560338137744,0.967667958648214,0.9655394610763703,0.9594744764481005,0.954812768337564,0.9497482954652021,0.9454425587458423,0.9380629156467517,0.9319536376278148,0.9250981565145188,0.920385388784595,0.909596911586005,0.9012337608214043,0.8926806410801582,0.8861722895993314,0.8733368870235868,0.8628612776582263,0.8518483787087769,0.8446232003502105,0.8297710045001896,0.8156191163248474,0.8025033263431004,0.7903561167849408,0.7747840131049415,0.7602134581150779,0.7449070602127218,0.7294789191726203,0.7136524959865975,0.696753432696173,0.6802728519314373,0.663485233421315,0.6474116725723031,0.6299715705822964,0.6123189569404845,0.5944903277699571,0.5724336635831343,0.5559350248592292,0.539393137442916,0.52216681879398,0.5066452227697927,0.49037618089974994,0.4741754268612881,0.4500409153692049,0.4420824241227289,0.4262401070114158,0.4082558538132518,0.3804112665717522,0.31701068242623276,0.2764915569330748,0.20620872419336622,0.12405756985409772,0.09049044587181576,0.035755549214389226,0.007744924710522516,0.001600015532135568,6.91964997901473e-05
2018-07-19,1.0,0.999999999995302,0.9999999888380742,0.999999900278246,0.9999980277613766,0.9999750183515073,,0.9998453162102561,,,0.999086524490846,,0.9974259078251975,,0.9966108263876421,,,0.9928938097710827,,0.9876665674047964,0.9859273318578794,0.9879235494794698,0.9827080478019381,0.980393682139568,0.9778315837795072,0.9785793440195827,0.975243213664156,0.9720714342856078,0.9691576420532226,0.9664509275939772,0.9612223469194987,0.9566972287821841,0.9517737749243372,0.9466427591870268,0.9398476160468708,0.9344233509761002,0.9277209035459407,0.9221416958163939,0.9119080715025198,0.9036821194852814,0.8959203486806578,0.888448441360822,0.8768761407692957,0.8665449594293879,0.8556717228794937,0.8474774149675032,0.8325868476006961,0.8198240840454426,0.8068202697536191,0.7935740077124632,0.7792975168276496,0.7648102309373068,0.7489885055720557,0.733650433150365,0.7179059355525981,0.7031076005991526,0.6865252813285665,0.6696143894244726,0.6513683941563444,0.6340370869351318,0.6164864639070905,0.59875247283811,0.5762582588421101,0.5598831424175407,0.5434588369851837,0.5267246706013332,0.5101608052607084,0.49342520892282793,0.47675499038028774,0.4547461449113572,0.4437239217529074,0.42741766208466986,0.4115582841182275,0.3851071022558441,0.32149528067651434,0.28131783746632777,0.21003091943165275,0.12696711051456666,0.08569088221119098,0.03699668482426738,0.00811391275163642,0.0015237582912675518,6.503757764958484e-05
2018-07-20,1.0,0.9999999999984438,0.999999990888478,0.9999999473788872,0.9999988064398238,0.9999773860605983,,0.9998513900244441,,,0.9991346981197569,,0.9974482678091933,,0.9971465454085093,,,0.9931039533691697,,0.9894749751980206,0.9879067538766007,0.9880319319788744,0.982718946685337,0.9803966806687416,0.9778248133099264,0.9789601559252272,0.9770370753131891,0.9739913904251328,0.969591148670335,0.9665476173925945,0.961679016113581,0.9571604156948836,0.9522394113699323,0.9476363965238719,0.9425821480706201,0.9348666578488215,0.9281451518252557,0.9220240509051452,0.9149247273325889,0.9067326699391178,0.896197818694524,0.8880991250680359,0.8770327162171004,0.866628304726275,0.8556731505583998,0.8510994798204917,0.8331131536162399,0.8195277737294178,0.8064078534550967,0.7937183737990836,0.7786293539621785,0.7640033155779835,0.75053061023359,0.7349155100723942,0.7188737391497857,0.701055461630465,0.6843598695954042,0.6673369111234531,0.649013844950977,0.6315741188038049,0.6139179844492461,0.5960819873676475,0.5751988830329053,0.5581827811706842,0.5411146195156586,0.5236924231639849,0.5069955829186653,0.4899949687998398,0.47306714641300446,0.4514491450532758,0.43954821454605436,0.4230140526166277,0.40834983241809875,0.38166389978915266,0.31786948278292915,0.2777218941932077,0.2066431708828182,0.12419221963730698,0.08109027980726669,0.035675929681044105,0.007689499209441508,0.0014335547077156674,5.92442518198566e-05
2018-07-23,1.0,0.9999999999982383,0.9999999940765916,0.9999999401654305,0.9999986469007756,0.9999811074990448,,0.9998493618616973,,,0.9991971734192349,,0.997780638728665,,0.9968478211914246,,,0.9932560112506759,,0.9888398546663991,0.9871763036057586,0.9874558606474424,0.9836885199946981,0.9814036562104282,0.978861908733327,0.9789116427198504,0.9751003879858453,0.9718306967591822,0.9692979442575751,0.9648232401319572,0.9611422012467372,0.9564733777818883,0.9513813738494843,0.9443777465648691,0.9383295140864512,0.9333584984900242,0.9263709721454115,0.9179922262184899,0.9090691004263314,0.900435718236443,0.8930935178261247,0.8824220364754229,0.87310061513127,0.8622425374072742,0.8508082652406692,0.8418996879131609,0.8242966304811398,0.8130856697088029,0.7993990643940824,0.7833640646102157,0.770438796261617,0.7552028735757168,0.7379173163724521,0.7218506854302158,0.7053747252894084,0.6872555834699007,0.6701735399687252,0.6527877941639971,0.6343410021506304,0.6165819036058131,0.5986342852230633,0.5805362218153094,0.5606798155326913,0.5432966479817537,0.5258873019811741,0.507416393513762,0.49164655621203757,0.4745895260951484,0.45763363050019934,0.4349836320700657,0.42414294145960296,0.4076643998825458,0.39305637193331777,0.36554757476533434,0.30180105884002406,0.26310463267468764,0.19302445090083103,0.11390755114783596,0.07462120272740158,0.031384100335802356,0.006449593677306631,0.0012112779306532317,4.614944222869344e-05
2018-07-24,1.0,0.9999999999993407,0.9999999969454387,0.9999999706537096,0.9999992735140185,0.9999882737400372,,0.9999062373322742,,,0.9994458165047244,,0.9984709190622129,,0.9977941541612848,,,0.9949996082272337,,0.9916015119280407,0.9902944347637737,0.9906888914414242,0.9877302554152613,0.9859242239478644,0.9839016649242425,0.983662503489228,0.980552298783266,0.9778845691453958,0.9758389534213814,0.9725749947642071,0.9691070448435108,0.9652206629991893,0.9609579114372055,0.9575552090885582,0.9498680308888712,0.9456949736784834,0.9397130629543009,0.9331497274992377,0.9246783665122942,0.9171485060990386,0.9108180461512825,0.9021592255793496,0.8931806630093442,0.883525545176822,0.8733039887143537,0.8662920779070957,0.853033991144304,0.8392201845622627,0.8267263713669436,0.8155208685173541,0.8000835523465636,0.7859595449629592,0.7696240680206153,0.7545606935408817,0.73903687977883,0.7217698254407386,0.7054909476400515,0.6888423096068481,0.6713684120010996,0.6541295129130931,0.6366235748794071,0.618886590735728,0.597100773032755,0.5799624617072585,0.5627277715642294,0.5463823427027578,0.5281215550672248,0.5110001463221262,0.49391364498273704,0.47324926346387863,0.45996878279061837,0.44317033606257034,0.4273391566355675,0.40191397046721844,0.33413370089294525,0.29036803562341035,0.2174825805360745,0.13041483452636543,0.08746578702270813,0.0368914018637011,0.007718026161280311,0.0012350496399253785,5.8435199052908615e-05
2018-07-25,1.0,0.9999999999986481,0.9999999940564412,0.9999999490056117,0.9999988100701092,0.9999811575182318,,0.9998877925167031,,,0.9992008450273213,,0.9978744634012884,,0.9970038204439247,,,0.9932908507908101,,0.9889293026353548,0.9872775952402171,0.9889251853941416,0.9841363657716596,0.9818960596297192,0.9794014233654846,0.9790218968132516,0.9753425269162385,0.9720981814189267,0.9694573508004263,0.9677458943803905,0.9613423774097489,0.9566965179841452,0.9516292557680778,0.947498930271373,0.9388213008798879,0.9336915005612229,0.926735986240098,0.9225217876326244,0.9097209652949504,0.9011301350015501,0.893603873597538,0.8875464432215079,0.873692934398363,0.8628777639240935,0.851487483684615,0.8438887707118168,0.8288355964724271,0.8139015934043109,0.8002614676394004,0.7878273731254102,0.7713942013093703,0.7562043277489763,0.7391515068288355,0.723117617158711,0.7066720824510514,0.6893485681931406,0.6722189432771828,0.6547780384905877,0.637266412670634,0.619280008687337,0.6010927211559172,0.5827441997200091,0.5619365756059626,0.5446049225663148,0.5272448724442471,0.5085487038499675,0.49287587705778485,0.47576779410890946,0.4587591247308368,0.4350075006864929,0.4251589356303994,0.4086242715010675,0.3927307097935325,0.36453936423446676,0.30103554418644585,0.2622960916288182,0.19149133354096315,0.11219358675153562,0.07448074744770933,0.030314166428699607,0.006069992091337184,0.0009002902216400654,3.830205295274336e-05
