2018-07-03,0.9032482735965406,0.5868611902704551,0.4651738520061487,0.417630924146084,0.3608708558941794,0.3141156382254223,,0.2704837854508575,,,0.22970735265040848,,0.21034503616766545,,0.19166209932055764,,,0.17353458524837556,,0.16483924722420656,0.16052200824749738,0.1560780220070158,0.15198933292102626,0.14780372587374202,0.14366421415415834,0.13946073318780677,0.13537030536739553,0.1313606054088,0.12744197580864597,0.12340071247780088,0.1196784309935599,0.11587452111260542,0.11212402390796858,0.10832908928238741,0.10472332864318051,0.10120479499951772,0.09767982732224116,0.09398604085580818,0.09072785164897057,0.08738046052528164,0.08418623796720624,0.08069059577310993,0.0778197632697342,0.07473552703256697,0.07171866383124949,0.06944989660728323,0.0657025153648074,0.06308150636638712,0.06034295731070137,0.05746977094469202,0.05508056979108856,0.05255772015343028,0.049972803209985754,0.04759308392373122,0.04528669581280373,0.043278789936006395,0.041121765762930786,0.03903733537189752,0.03728123654846826,0.03534234843121725,0.033474188700307037,0.031676083115507514,,,,0.02516714903183359,,,,0.019699715968727396,,,,0.015188024338346243,0.011745259283466765,,0.006508986198863063,0.0033960032664700044,,0.000774445510656408,0.0001410868676126011,1.7665691223825256e-05,
2018-07-04,0.8982900070329233,0.5827445903751137,0.4613809698079679,0.41396452394545336,0.3573555143418605,0.3107244946764273,,0.2672101211326953,,,0.22654017190608555,,0.20724258603099033,,0.18862599053856768,,,0.17052199728112744,,0.16190491283718964,0.15760666123584904,0.15316966351374917,0.1491016986502895,0.14493598910692115,0.14081707643881933,0.13656006690197012,0.1325781772567109,0.12859268927665107,0.12458973501348489,0.12066910934091257,0.11686153962267401,0.11307639259126517,0.10934545923383134,0.10572929779937851,0.10215399715366924,0.09849028347686314,0.09498863189329473,0.0914956653498939,0.08829724046372808,0.08498750996943698,0.08159940057571036,0.07834934467394394,0.07529229482909074,0.07223963953167516,0.06925564392995708,0.06730992217386428,0.06360863829669719,0.06072486143831363,0.05802434368021084,0.055517711926772725,0.052841769619529855,0.05036064003117756,0.04816340503555693,0.0458338688341633,0.04357804349207421,0.04163985213371338,0.03953371262947592,0.03750022944967556,0.03579785168207357,0.033909370578888154,0.03209140097538249,0.03034318172620661,,,,0.024029091008951523,,,,0.018745350682515132,,,,0.014402194855896699,0.010728224848337674,,0.0058282385595433295,0.002973462055680803,,0.0006437936125964554,0.00011039796845448922,1.582608304189492e-05,
2018-07-05,0.9057292741684945,0.5889284408404454,0.46708196733097584,0.41947686010248336,0.36264249964283946,0.31582566993825945,,0.2721363583593437,,,0.23129615923760574,,0.21190538458412375,,0.19318753402114935,,,0.17500058269753474,,0.16630970080740504,0.16198145077767398,0.15754114284961637,0.15341516772434563,0.14921611497493428,0.145062580910759,0.14079841044706243,0.13678010833474236,0.1327578872613077,0.12871751659199304,0.1247655640698745,0.12090788210645523,0.11707952005257977,0.11330364261581231,0.10949534177421086,0.10601755450526862,0.10230289034323217,0.09874904795274589,0.09521567252537261,0.09194997073256621,0.088583011014952,0.08513259059752179,0.08183731082711732,0.078701063059222,0.07558363316743408,0.07253323386482512,0.07042570808742615,0.06646870100633982,0.06379423836119907,0.061021619664627116,0.05813466094376864,0.055691435220633946,0.05313503454664315,0.05087356947196667,0.048468063483489116,0.046135724145520716,0.044118344560448663,0.04193559106587086,0.03982537994733648,0.037579941577057865,0.03561243082623277,0.03371666931874829,0.031892030924951825,,,,0.025288389353554402,,,,0.01974549633109145,,,,0.015177575879749636,0.011659605699135,,0.006398187797861438,0.003297180717592853,0.0024585938545042974,0.0007280065318011418,0.00012716051661249402,1.7924024834579664e-05,
2018-07-06,0.9093420223573282,0.5919378556947119,0.4698593307441808,0.4221635569982802,0.3652209064535764,0.3183147825825574,,0.27454007224708493,,,0.2336195783999813,,0.21418405195261744,,0.1954193440761958,,,0.1771912333274841,,0.16844060607631411,0.16409530468579883,0.15963125513537735,0.1555257765729048,0.15131061847849483,0.14714034814806637,0.14287403955738173,0.13883619139604292,0.1347961618785351,0.1307400882390604,0.12666784171188564,0.12289131060762763,0.119042155993951,0.11524463831624823,0.11141107924105859,0.10790919392235503,0.10417368443509083,0.10059463534640384,0.09685547114336675,0.0937387881766448,0.09034388077760219,0.08686821400041067,0.08331895289405214,0.0803763334160643,0.07722744726950967,0.07414477611284345,0.07197089158380335,0.06800449628671605,0.06530443937941577,0.06249667770740197,0.05956336173207453,0.05709447129780622,0.054501307592411334,0.05220082610135728,0.049758039770231334,0.04738814606978592,0.04488697458662793,0.04266017845110056,0.040506750839397865,0.03863717404937702,0.036631478281568534,0.03469776465000977,0.032835476245584055,0.033867544403353066,0.03214505970081643,0.0304865271147156,0.026085565217247607,,,,0.02040612813007643,,,,0.01571436994895705,0.011571533448436639,,0.006263305143583122,0.0031719935856965604,0.002592175526666036,0.0006689279863140837,0.00011000289748486465,1.881337820135609e-05,
2018-07-09,0.926845382135408,0.6065124654687977,0.4833074978231209,0.4351716045686477,0.37770327192945097,0.33036406006738145,,0.2861831779354928,,,0.24487186679466974,,0.225228659668976,,0.20617782268782847,,,0.18783155743015287,,0.17893286704286357,0.17452433004016885,0.17004736931390227,0.16581237724029518,0.16152622556353602,0.15728232399869072,0.1530086804117818,0.14880717244710867,0.14468206311503984,0.14064517988837222,0.13651106756612053,0.1326275295022516,0.12868870407432825,0.12479783041690125,0.12088246651677079,0.11709143625309562,0.1134234305232855,0.10973508763040278,0.10590893934721979,0.10242430406464925,0.09889395602584677,0.09552896284681073,0.09187554953117015,0.08877145807061121,0.08548340607504282,0.0822574286918715,0.07850727213741253,0.07583606588189755,0.07296345890101569,0.06999707352517205,0.06691769884105743,0.06426762105529919,0.06150628176925312,0.0586327690005351,0.056006862328262214,0.05345240615648907,0.051156545876819164,0.0487502549226907,0.04641618343840358,0.04376276013079967,0.04156776929586224,0.039445846094299866,0.0373967974211874,0.038878474173351114,0.03699134010130222,0.03516924398071559,0.02992123779508247,,,,0.023565144690601184,,,,0.018261459716821585,0.01413951607965231,,0.007865198347178925,0.004096103185317773,0.003150456969385475,0.0009139494289267637,0.00015889469215184333,2.777390646580909e-05,
2018-07-10,0.9279915234537525,0.6074898567871543,0.4842199852052867,0.4360587344269035,0.37856013026561347,0.3311958529186097,,0.2869920998262922,,,0.24565537246799082,,0.2260064880993929,,0.2069460384102669,,,0.18856733919088933,,0.17965330165922133,0.17523843543952447,0.17080433984639787,0.16656168171061456,0.16227344458019102,0.1580274457365162,0.15369237569048974,0.14955283896985913,0.14542609156176547,0.14130249098711375,0.13725883271210304,0.13326479580641254,0.1293151782716479,0.1254129907529722,0.12162737179901395,0.11782288618409327,0.11400150749702131,0.11029976910707695,0.10664720393415025,0.10314623100623811,0.0996130404067132,0.09603520641291559,0.09260598773159255,0.0892458620618193,0.0859413331158093,0.08269855350610485,0.07918993367601969,0.0765527121889553,0.0733526217905178,0.07036854163230226,0.06762059431081992,0.06460341812604477,0.06182420050412141,0.05928682536729826,0.05665317835166981,0.054090541325149816,0.05125472616460342,0.04882797583240662,0.046474009681080494,0.04442710348332789,0.042222660398987956,0.040090743475147586,0.038031170724130835,0.039403715821395756,0.03750553944661548,0.035672194015061214,0.030508548805966665,,,,0.02409861364051389,,,,0.018736352330947913,0.01447299421418586,,0.008097649690140154,0.004245455941122018,0.0034131069461518487,0.0009624415443565097,0.00017053203682658097,2.901192590561319e-05,
2018-07-11,0.9029095032460429,0.5865778365795895,0.4649118114669365,0.4173771818361357,0.36062672742927004,0.3138792192590096,,0.2702538012105947,,,0.22946930814767563,,0.21008792463040188,,0.19130889273537532,,,0.17323566885151725,,0.16450516100644041,0.1601752413252498,0.15580313297138343,0.15160045010152942,0.14739748633793545,0.14323946489432424,0.13905613404064793,0.13490004595908062,0.130866773117949,0.12698108648710102,0.12306006945145047,0.11917522840242259,0.11534885625472902,0.11157510712757596,0.10777769300612158,0.1040318545462249,0.10058215992704658,0.09703160336782664,0.09355248440724881,0.08990529424765892,0.08652430613658049,0.08343350702140773,0.08020688913875693,0.07701525323112646,0.07390571784815951,0.07086413497104911,0.06753171074793575,0.0648350424153585,0.06215768168254864,0.05939810473825789,0.05654151569180438,0.05409752945454725,0.05155775136889603,0.048741512317239784,0.04634352150273903,0.04402107863455814,0.042004338458074636,0.039836281042822934,0.03774322664818998,0.0358745355452889,0.033931432497315145,0.03206174327697196,0.030264791967274985,0.03201800608514782,0.030356242451979317,0.028758036004893236,0.02378671053851972,0.025419015230041288,,,0.018388883019729407,,,,0.013978717601541483,0.010602665893968749,,0.005656764462694659,0.0028209604619495177,0.002100026383633838,0.0005753640292774197,9.126409464717549e-05,1.3744282418587198e-05,
2018-07-12,0.9176715484171274,0.5988661317506415,0.4762486641351872,0.4283423075354203,0.3711480407456387,0.3240346271947261,,0.28006657458556705,,,0.23895371263538157,,0.21942487884697354,,0.20047541651145268,,,0.1822116323978704,,0.17344216814693575,0.16906966173709548,0.16460203707260337,0.16041090109701064,0.15616277126194927,0.15195835224879398,0.1476169090711545,0.1435290832100663,0.13944546509655967,0.1353537175998352,0.13140365499473425,0.1274093180243039,0.12350930774288409,0.1196588300829117,0.1159900544611487,0.11219823779612635,0.10841597009074583,0.10477519497805546,0.10127313837914244,0.09777499882946844,0.0943114592672909,0.09077978615731767,0.0875342297729441,0.08414061713437951,0.08091509217186305,0.07775389769086045,0.07447054219758532,0.0719021847313636,0.06866773556519021,0.06577502048621782,0.06325626420764546,0.060199228111239594,0.057517741610593344,0.05511467017712105,0.05258256109388775,0.05012293002688974,0.04787075738954145,0.045559276322185614,0.04332060256006492,0.04134218097368688,0.039250907106544754,0.03723157603054595,0.03528378639564428,0.036283348206703585,0.034483005099224646,0.032747061676099996,0.028196094945381965,0.029843755426034735,0.028294156482537157,,0.022192584983454486,,,,0.01719858763063545,0.013303071296432904,0.012121867317531594,0.007421695516040705,0.0038888113359989316,0.0029222451681431495,0.000887296796624749,0.00015991839751757013,2.258593906103501e-05,1.4227082607128179e-06
2018-07-13,0.9202342125826924,0.6009896292495425,0.4782032513887613,0.43023090188671614,0.3729578464506741,0.3257795311019599,,0.2817506847047801,,,0.24058095115064632,,0.22102546725480324,,0.20204650344664457,,,0.18375603726062875,,0.1749721699186121,0.1705923367749741,0.16611073893410308,0.16192294750205571,0.15766752068414974,0.15345565248214108,0.1491009166007046,0.1449868512812708,0.14089287605224066,0.1368118278123954,0.1328380029979018,0.12884866394862698,0.12493874341776562,0.1210779681828299,0.11719054218462667,0.1135610173247359,0.10980163087282314,0.10614875117766479,0.10260787244664399,0.09907802490461141,0.09559809124643931,0.09209959017388772,0.08880626330186919,0.08543008391000816,0.08218847515730071,0.07901057470578024,0.0756885861575285,0.07268675775800368,0.06987052410356685,0.06695859319904314,0.0639323605680233,0.06134253269323803,0.05864002057954433,0.05613509760466535,0.05357894274975196,0.05109489197673678,0.04886091003212336,0.04652527306820638,0.04426211131020524,0.04227839570730921,0.040162456895695926,0.038118218497707954,0.03614532200873423,0.03732344563998574,0.03550023286471075,0.03374104956639286,0.028956101430745347,0.030113174073273446,0.02854248241727105,,0.022851494463913918,,,,0.01775968208618578,0.013629667162820226,0.01272003186082418,0.00762114579643594,0.004001527256711686,0.0028902976206849904,0.0009160355945447339,0.00016544177498772916,2.575067223794599e-05,1.3921298969628827e-06
2018-07-16,0.9048778765151907,0.5881924598488607,0.46639037703958364,0.4188025912070174,0.36198868994325184,0.3151888644473859,,0.2715131560597506,,,0.2306836560652937,,0.21130608918539298,,0.1924906991743626,,,0.1743806147014125,,0.1657124186738624,0.16138434895865297,0.15687160506229866,0.15283813244742653,0.14864098048362046,0.14448941032490892,0.14014770383444042,0.13610881255468707,0.132079484589541,0.12804919727639136,0.12401007695111596,0.1202262428476228,0.11639082792601418,0.11260768180348558,0.10882391569956847,0.10528034886669178,0.10158424913471371,0.0980227152151951,0.09433783121877748,0.09117579783650584,0.08779977793264132,0.0843763167057043,0.08089458991291791,0.07793117709680454,0.07480750592619435,0.0717513283462672,0.06860326448618163,0.06573778181539502,0.06299840568503802,0.06022247991238711,0.05739972215446408,0.054888011078407635,0.05233072814159326,0.050016776092811334,0.0476112366182235,0.04527991186515266,0.04322161565033267,0.041041533453598913,0.038935172233443636,0.0369428857655754,0.03498326443202222,0.033096065460025116,0.03128064624135923,0.032106351273463736,0.030427781491447176,0.028813632497193844,0.02471998311746427,0.025686334892114034,0.024260017021550905,0.02289391214500055,0.01922831783526998,0.020337276290125494,0.019144079494033774,0.018397982546333503,0.014717344723943813,0.011194255006038703,0.010653047718650062,0.006065026359024575,0.0030791203951373736,0.002108967881126297,0.0006555991874827524,0.00010953814502768189,1.6592766437057334e-05,8.426046495994554e-07
2018-07-17,0.9112356131717759,0.5934718631721203,0.47125503673389946,0.42350521135852837,0.36649784958862547,0.31953857317285667,,0.2757138289852608,,,0.23474208439683422,,0.2152885390680817,,0.19641064400867037,,,0.17822332029766416,,0.16947383317842935,0.1651209325288155,0.16064354466903724,0.15655314678699464,0.15233146126965716,0.1481545135400318,0.14381969305879194,0.13975660776446386,0.13570195062468055,0.1316448743673435,0.12759863512399813,0.12376593029017212,0.11990079481439146,0.1160866966506838,0.11225997928995231,0.10869497153086448,0.10496246294995086,0.10136451481140783,0.09767617697289396,0.0944427499342152,0.0910260951073836,0.08755737616936456,0.08407332243833672,0.08102250892194812,0.07785161002488065,0.07474664120547643,0.0715842440644427,0.06860661060671423,0.06583820902704648,0.06300752739693197,0.06010103056226598,0.05755948635803542,0.05494352290455936,0.052578172356742545,0.050112237131110356,0.04771953922497584,0.04544774562066417,0.04320271506232238,0.04103105435821187,0.03906155750760502,0.037037148097142744,0.035084990524669485,0.03320456138345829,0.03361191962573801,0.03187338070361037,0.030200169645120085,0.026385722222049043,0.02745144509126664,0.025965788141823893,0.024540761285076106,0.020644352802641538,0.02186787847436418,0.020617522522786497,0.019848610439225648,0.015898724493074064,0.011842663738298767,0.01084072834767677,0.006435614640948787,0.0032733220852164398,0.002405881945850865,0.0006968590243314698,0.0001157945077896727,2.1098795260571236e-05,1.176026692245719e-06
2018-07-18,0.9235681269597283,0.6037231269598116,0.48070581952331065,0.4326432452036982,0.37526245376018436,0.3279952975440433,,0.28388179077025144,,,0.2426328274883514,,0.22302594241469142,,0.20400933531927762,,,0.1856799387723327,,0.17683436587870605,0.17243776474650435,0.16793374760162902,0.1637323220589021,0.15945767184343365,0.15522572236933668,0.15091702821186578,0.14676756997055138,0.1426553120318896,0.13857878362298315,0.13447352279829988,0.1305794872607772,0.12665040743750614,0.12276971235137885,0.11887721219603405,0.11517255675526877,0.1114288676926177,0.10775285957568205,0.10397689641546809,0.10058396989125327,0.097075431713233,0.09360295721955866,0.09001336717388152,0.08687825298835378,0.08360789970799799,0.08040052744550259,0.07690820572454653,0.07404616653035469,0.07116805394023723,0.06822412075826355,0.06519879833811376,0.06254256093672499,0.059806663517366625,0.057178181218588135,0.05458577186521165,0.052065408294602766,0.04973411470957852,0.04736132995285108,0.0450613122616304,0.04259786493154079,0.04044037789883403,0.038356018841401995,0.036344520273786846,0.037123299113284776,0.03526711438500635,0.033477026758300665,0.029017553044430006,0.030530624763008433,0.028932654297544134,0.027396673067775656,0.022804144797724534,0.024506535921349024,0.023150149967203593,0.021276808936027326,0.017633341805692367,0.013630715497242818,0.012094614073581639,0.007550716141639669,0.0039166419815676685,0.002876252872432429,0.0008676074793050762,0.00014994285939862282,2.64184577961409e-05,9.157345479205309e-07
2018-07-19,0.9253047644124164,0.6051393477458246,0.4819988030741484,0.43388808018706676,0.3764498028301302,0.3291352106722909,,0.28497741398273185,,,0.24368480042656096,,0.22406025127065587,,0.20502130451523,,,0.1866609724884638,,0.17781883437424975,0.17341709907728997,0.1689006981321023,0.1647015735288789,0.16042160673403077,0.15618424434867773,0.15183563695461905,0.14769087974789336,0.14357039740411062,0.13946837438976983,0.13538568202289578,0.1314476313360925,0.127507154788745,0.1236145993619095,0.11976024569571446,0.11602048657423727,0.11223532206908374,0.10854554221406923,0.10481639802015265,0.10138501614534282,0.0978637334647444,0.09433583856746366,0.09080778611897419,0.08757855961231191,0.08429131093292166,0.08106666908796711,0.07765027092081418,0.07478633313292832,0.07178042484169331,0.06881802118155918,0.06589713196998585,0.06309891593945044,0.06034402182496755,0.05776800236249946,0.055158468979153885,0.05262085055670664,0.049944484313273765,0.047547572723049956,0.04522403174331981,0.043210276728892626,0.04103706428240707,0.038936788426448515,0.03690920881398226,0.03778313555420671,0.03591229125889358,0.0341072990825482,0.029516852262997134,0.03007200092733257,0.028461895881164368,0.026915402586833174,0.023237802705089985,0.024009039799447362,0.0226468876069391,0.021411920889395825,0.0180030420361223,0.0139390459574974,0.012459606101860353,0.007754841790316421,0.0040417318509369015,0.0026255516655044574,0.0009050148276823739,0.00015833209809960666,2.4878951707994108e-05,8.532181065897783e-07
2018-07-20,0.9241430412527859,0.6041934579194763,0.4811359260292908,0.43305763519458934,0.37565806349068714,0.32837532721843815,,0.284247193402961,,,0.24298114019242495,,0.2233703327359377,,0.20432821938311618,,,0.18598919133473604,,0.1770894637134109,0.1726822571158955,0.16824358533696285,0.16405013172973218,0.15977301925173829,0.15553852082063416,0.15117695362236802,0.1469745471912805,0.14284899033120518,0.1388128460908824,0.1347473086934494,0.1307938062011708,0.1268540962099114,0.12296227031267336,0.119081986457922,0.11525032235860287,0.11158513723544189,0.10789612482685704,0.10419816811460585,0.10057906412887131,0.09704839123974222,0.09369038047981838,0.09020247671239624,0.0869359814656422,0.08365049390161715,0.08042786437981603,0.0767330100509437,0.07409293006920531,0.07114943559751893,0.06819031603447183,0.06520595337282667,0.06247893859936252,0.05972852913684409,0.05685337048417704,0.054240652404052306,0.051700837710708374,0.04945156466336952,0.04706353829515028,0.04474917059849625,0.04274075944909849,0.04057715159233508,0.038486736648198405,0.03646925954012826,0.036314212387216445,0.03444916806303149,0.032652003279056235,0.029119380913961167,0.029318572357074427,0.027720128285409137,0.02618601794702653,0.022885134559406967,0.023306444305114526,0.021958619095486277,0.02107430421403669,0.01769602557722735,0.013651651846458208,0.01217290350399062,0.007554666124595692,0.003913302396999148,0.0024204917482579546,0.0008635115937467284,0.0001484367976072328,2.3198160795928253e-05,7.698908143238014e-07
2018-07-23,0.9185059280002165,0.5995146780002432,0.47682573579359805,0.42889145229769876,0.3716638103058582,0.3245226057567917,,0.28052674843296455,,,0.2393822612002978,,0.21982068835028937,,0.20085502780172476,,,0.18255454198949644,,0.17370801349506937,0.1693170378096546,0.1648851485481683,0.16064004976350063,0.15637145272039904,0.15214522811514494,0.14784333040305778,0.1437296147176761,0.13962504608197276,0.13551827528911406,0.13152552752473706,0.1275266380090316,0.12360122641655902,0.11972418956876221,0.11597048501054433,0.11219846981182861,0.10839512245976503,0.10472363021164144,0.10115658732948382,0.09765027206256233,0.09415365064666853,0.09059766957434527,0.08727713559357755,0.08389014217504397,0.08063011143840439,0.0774343819219654,0.07406050272868811,0.07140449176394248,0.06824593537411006,0.06532007756727909,0.06264844552120986,0.059680353021474404,0.05696837865186681,0.054528452333566534,0.0519685904805498,0.04948265381806049,0.04728748260364264,0.04495470715909934,0.04269632867242205,0.040720028043766295,0.03861287574418745,0.03657938990027147,0.03461921069262177,0.03419350769999574,0.032382297586356405,0.030639604271498637,0.027500049619678526,0.027758953243196556,0.026214463959350634,0.024733933746085835,0.021493731864722216,0.021960059810886966,0.020664192675690203,0.019777421869125345,0.01652311553106727,0.01257569407346864,0.011188819806058611,0.0068463569960802145,0.003482596108633407,0.002178686100315013,0.000737415876665566,0.00012093345946868347,1.9229625921964126e-05,5.870323593285467e-07
2018-07-24,0.9317968462045961,0.6105864295379394,0.4870439616406676,0.43877620717056526,0.3811504308568028,0.33368113259644394,,0.2893780266434061,,,0.2479423456820506,,0.22823151770622385,,0.20912740020283735,,,0.19067390446410146,,0.1817275658662974,0.17729290008364088,0.17282992771836578,0.16852147265961892,0.16420446739045616,0.1599281035122318,0.15561357023998304,0.15144175520162265,0.14728422430677784,0.14313133093208336,0.1390583486637225,0.1350237815886309,0.13103663286142264,0.12709514791655133,0.12314177990722756,0.11941899768863652,0.11555514937125232,0.11180708604857748,0.1081157433218806,0.10455543470175989,0.10097161100414985,0.09734103983674156,0.09386980518282516,0.09044238652704141,0.08708144224733008,0.08378125243629883,0.08027518398937913,0.07722735503455486,0.07425865475698146,0.07121476442458978,0.06807636935782957,0.06532971436109908,0.06249075532279589,0.059905183145463524,0.057213759827133455,0.054594110865687454,0.05222833651916517,0.049758479657762915,0.04736169415856336,0.045131780601960866,0.0428834599035289,0.04070853168448131,0.038606913204665895,0.03815632844779909,0.036211760031857526,0.03433628298348983,0.030927519859397148,0.031141084821227426,0.029468518038073238,0.02786142185287326,0.0243823732775185,0.02483969794505074,0.023422896898428296,0.02229854392495263,0.01890912835648175,0.014365465250640114,0.01268555258426614,0.007925857002482295,0.004081145917111068,0.0026369843104978477,0.0008814469339890317,0.00014641183322285672,1.9209360701161934e-05,7.512149057823252e-07
2018-07-25,0.9190539901197864,0.59995982345314,0.477231297913631,0.429281549138683,0.3720354406111265,0.32487902929571205,,0.28086804033152796,,,0.23971113792499535,,0.22014049955784468,,0.20116691516776256,,,0.18286426551807702,,0.1740129413499254,0.16962012547948938,0.16513728511075373,0.1609267386277673,0.15665472242427417,0.1524249099151165,0.14813951772291514,0.1440190636501744,0.13991209669960114,0.1358087956774563,0.13169351514157837,0.12781309623701242,0.12388555205412147,0.12000630756617743,0.1161083397442563,0.11246600570931403,0.10867011229337804,0.10499605777023568,0.10119452431517935,0.09790414281946543,0.09440379143174116,0.09085878716963043,0.08723592378099351,0.08414491192329106,0.08088152317884448,0.07768231026898019,0.07420802844542095,0.07132836659052137,0.06848265268939162,0.0655528049566283,0.06252029917018948,0.05990473031393938,0.05718840151655102,0.05471937617658792,0.05215430070790078,0.0496630937172214,0.047329980858518056,0.04498933664373519,0.042723336339646145,0.04048031199751716,0.03836300042111765,0.03632022367718074,0.03435164945025092,0.03441336723681161,0.032597362776443,0.03084976020710198,0.027208206178562993,0.027798838723598725,0.026250000893074627,0.024765332553788745,0.021192574460959488,0.021983821514612836,0.02068445678566593,0.0195344170046134,0.016226574427399883,0.012419199897978956,0.01106044980538874,0.00671595628871459,0.0033881817002519403,0.0021685153749211056,0.0007024118962355045,0.00011211379600766854,1.3599325034977887e-05,4.772204996602761e-07
2018-07-26,0.9202677165160105,0.6009689665160322,0.4781617550827587,0.4301812639255085,0.37289845298151864,0.32571181097848584,,0.28167265357593746,,,0.24048928125396288,,0.22090620265117028,,0.20191983368985875,,,0.1836048487527605,,0.17474812543741639,0.17035220881388793,0.16586797778444606,0.1616523760001198,0.1573771286401736,0.15314402605578892,0.1488537986351965,0.14471151290976444,0.14059893667379475,0.13651199757988536,0.13239970343630122,0.12850829232517658,0.12457651854976123,0.1206928743591552,0.1167987968908983,0.11310600407394836,0.10934231377330199,0.10566303361111094,0.10186943985886397,0.09851053546925295,0.09500094654616226,0.0915023035918364,0.08789014913477984,0.08477499100071056,0.0815044198712332,0.07829770463416313,0.07481327963105248,0.07194669577461578,0.06907356581090765,0.06613488984577585,0.06311447474355888,0.06046815885078774,0.05774200937822094,0.055168905998439696,0.05259086197187227,0.05008656185716961,0.04760020990409961,0.045243544133204146,0.04296176836866531,0.04098951396904168,0.03886067500181188,0.03680610706107022,0.0348254984447019,0.03474989292816224,0.032921768636268965,0.031162142470472116,0.02763195136164021,0.027950617464111253,0.026390872611933798,0.02489571163954591,0.0215643232191712,0.02209449273452352,0.0207859245908052,0.019870448207954187,0.016546225091282212,0.012690368381697851,0.011350866127475507,0.006897438645673929,0.0034998513659469732,0.002160659711357661,0.0007354325857689533,0.00011926921931629779,1.438548492662802e-05,5.270385438437692e-07
2018-07-27,0.9297712956215197,0.6088833789548602,0.48546494951735825,0.43724565651118474,0.379677735870335,0.33225609904542264,,0.28799715299672485,,,0.24660355826654812,,0.22691529510928116,,0.20782586278166973,,,0.18939483437958915,,0.1804726502749507,0.1760449553620672,0.17154970173734677,0.16728338159124048,0.1629736221876304,0.15870478243655164,0.1543768258971073,0.15017143077648487,0.146015465564245,0.14191255354739518,0.13779254452053466,0.13381803157698643,0.1298377789163291,0.12590347659348136,0.12199246206819173,0.11815836528891821,0.11438698930829468,0.11064749935587732,0.10685798915934681,0.1032997217058767,0.09971754839128907,0.0962200622958822,0.09261859780844377,0.08934360576842466,0.085994548739912,0.08270679218412871,0.07914174701807901,0.07626398288104037,0.07322487929723953,0.0701957016496906,0.06716955513180649,0.06434181307160251,0.06151929475042212,0.05871571921606393,0.0560343074301931,0.053425585751919476,0.05109837951270718,0.048641971646492276,0.04625953337996094,0.04417896750712431,0.04194894145795325,0.039792896764171116,0.03771072336410522,0.03720852618756383,0.035283102230741444,0.03342731242636057,0.030114055314930183,0.030257981147282478,0.02860631369401363,0.027020521395050404,0.02365757894555938,0.024042442695357016,0.02264789079147443,0.02172475027162352,0.018275893167287328,0.013460322730816187,0.012503984730420812,0.007270720382614067,0.0036505806799880516,0.002443984338215979,0.0007408294592463899,0.00011390373754490305,1.7661270042230357e-05,6.54088031036079e-07
2018-07-30,0.9298413155032629,0.6089725655032682,0.48556150784335717,0.43734509493041884,0.37978061137268,0.33236175826119757,,0.28810544462752324,,,0.2467125079141027,,0.22702705863539968,,0.20793599883699032,,,0.18949535006325333,,0.18057007421465926,0.17614035818591495,0.17166038241178105,0.16739712136755186,0.16308735795490434,0.15881848147981084,0.15445482883548733,0.1502836941038091,0.14612742306731863,0.14197639854912725,0.13789771459356134,0.133870404188696,0.12988378408398876,0.12594269070132458,0.12206370142015856,0.11826642245820847,0.11440332572853909,0.1106554055495843,0.10695101205974827,0.10340393863752448,0.09982060386984284,0.09619070058701659,0.09270279294256269,0.08929386689985008,0.08593430756371989,0.08263589496817045,0.0791662458931253,0.07626589732097681,0.0731215544188136,0.07008157907057654,0.0671527350408087,0.06420642326986747,0.061373541171674734,0.05879662262118161,0.056113054008646204,0.05350213165799745,0.05117155274076006,0.048712869550429826,0.046328131790102756,0.04358429450542182,0.04134088221467878,0.03917287580010272,0.03708022150777388,0.03725243271310903,0.035324763441531695,0.033466768729256684,0.029457197418513208,0.0303639729573328,0.028710153886322882,0.027122133484845927,0.02299980055305247,0.024139392168332174,0.022742418001380604,0.021760942029508443,0.01764118147594494,0.01340202544469878,0.012273503530658909,0.007220119482744405,0.003613175432498909,0.0024687608440560754,0.0007269118640886774,0.0001105089173568437,1.7762524578138574e-05,6.539523477446337e-07
